,licese_year,region,license_count,x_point,y_point,accident_year,accident_outcome,accident_count
970,2016,Hail,54507,27.400845724,41.4406960508,2017,No. of Accidents,9379
971,2016,Hail,54507,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
972,1993,Hail,10484,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
973,1993,Hail,10484,27.400845724,41.4406960508,2016,No. of Accidents,10199
974,1993,Hail,10484,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
975,1993,Hail,10484,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
976,1993,Hail,10484,27.400845724,41.4406960508,2017,No. of Accidents,9379
977,1993,Hail,10484,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
978,1996,Hail,10267,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
979,1996,Hail,10267,27.400845724,41.4406960508,2016,No. of Accidents,10199
980,1996,Hail,10267,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
981,1996,Hail,10267,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
982,1996,Hail,10267,27.400845724,41.4406960508,2017,No. of Accidents,9379
983,1996,Hail,10267,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
984,2003,Hail,3861,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
985,2003,Hail,3861,27.400845724,41.4406960508,2016,No. of Accidents,10199
986,2003,Hail,3861,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
987,2003,Hail,3861,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
988,2003,Hail,3861,27.400845724,41.4406960508,2017,No. of Accidents,9379
989,2003,Hail,3861,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
990,2006,Hail,8166,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
991,2006,Hail,8166,27.400845724,41.4406960508,2016,No. of Accidents,10199
992,2006,Hail,8166,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
993,2006,Hail,8166,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
994,2006,Hail,8166,27.400845724,41.4406960508,2017,No. of Accidents,9379
995,2006,Hail,8166,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
996,2015,Hail,7172,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
997,2015,Hail,7172,27.400845724,41.4406960508,2016,No. of Accidents,10199
998,2015,Hail,7172,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
999,2015,Hail,7172,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1000,2015,Hail,7172,27.400845724,41.4406960508,2017,No. of Accidents,9379
1001,2015,Hail,7172,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1002,2011,Hail,9123,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1003,2011,Hail,9123,27.400845724,41.4406960508,2016,No. of Accidents,10199
1004,2011,Hail,9123,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1005,2011,Hail,9123,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1006,2011,Hail,9123,27.400845724,41.4406960508,2017,No. of Accidents,9379
1007,2011,Hail,9123,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1008,2012,Hail,11082,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1009,2012,Hail,11082,27.400845724,41.4406960508,2016,No. of Accidents,10199
1010,2012,Hail,11082,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1011,2012,Hail,11082,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1012,2012,Hail,11082,27.400845724,41.4406960508,2017,No. of Accidents,9379
1013,2012,Hail,11082,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1014,1994,Hail,11131,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1015,1994,Hail,11131,27.400845724,41.4406960508,2016,No. of Accidents,10199
1016,1994,Hail,11131,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1017,1994,Hail,11131,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1018,1994,Hail,11131,27.400845724,41.4406960508,2017,No. of Accidents,9379
1019,1994,Hail,11131,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1020,1998,Hail,4708,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1021,1998,Hail,4708,27.400845724,41.4406960508,2016,No. of Accidents,10199
1022,1998,Hail,4708,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1023,1998,Hail,4708,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1024,1998,Hail,4708,27.400845724,41.4406960508,2017,No. of Accidents,9379
1025,1998,Hail,4708,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1026,2000,Hail,3215,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1027,2000,Hail,3215,27.400845724,41.4406960508,2016,No. of Accidents,10199
1028,2000,Hail,3215,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1029,2000,Hail,3215,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1030,2000,Hail,3215,27.400845724,41.4406960508,2017,No. of Accidents,9379
1031,2000,Hail,3215,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1032,2013,Hail,9731,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1033,2013,Hail,9731,27.400845724,41.4406960508,2016,No. of Accidents,10199
1034,2013,Hail,9731,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1035,2013,Hail,9731,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1036,2013,Hail,9731,27.400845724,41.4406960508,2017,No. of Accidents,9379
1037,2013,Hail,9731,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1038,1997,Hail,6606,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1039,1997,Hail,6606,27.400845724,41.4406960508,2016,No. of Accidents,10199
1040,1997,Hail,6606,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1041,1997,Hail,6606,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1042,1997,Hail,6606,27.400845724,41.4406960508,2017,No. of Accidents,9379
1043,1997,Hail,6606,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1044,1999,Hail,3139,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
1045,1999,Hail,3139,27.400845724,41.4406960508,2016,No. of Accidents,10199
1046,1999,Hail,3139,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
1047,1999,Hail,3139,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
1048,1999,Hail,3139,27.400845724,41.4406960508,2017,No. of Accidents,9379
1049,1999,Hail,3139,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
1050,2017,Northern Boarder,5280,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1051,2017,Northern Boarder,5280,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1052,2017,Northern Boarder,5280,30.197074783,41.8171186952,2017,No. of Accidents,11540
1053,2017,Northern Boarder,5280,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1054,2017,Northern Boarder,5280,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1055,2017,Northern Boarder,5280,30.197074783,41.8171186952,2016,No. of Accidents,13196
1056,2012,Northern Boarder,3706,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1057,2012,Northern Boarder,3706,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1058,2012,Northern Boarder,3706,30.197074783,41.8171186952,2017,No. of Accidents,11540
1059,2012,Northern Boarder,3706,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1060,2012,Northern Boarder,3706,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1061,2012,Northern Boarder,3706,30.197074783,41.8171186952,2016,No. of Accidents,13196
1062,1993,Northern Boarder,1510,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1063,1993,Northern Boarder,1510,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1064,1993,Northern Boarder,1510,30.197074783,41.8171186952,2017,No. of Accidents,11540
1065,1993,Northern Boarder,1510,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1066,1993,Northern Boarder,1510,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1067,1993,Northern Boarder,1510,30.197074783,41.8171186952,2016,No. of Accidents,13196
1068,2000,Northern Boarder,2894,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1069,2000,Northern Boarder,2894,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1070,2000,Northern Boarder,2894,30.197074783,41.8171186952,2017,No. of Accidents,11540
1071,2000,Northern Boarder,2894,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1072,2000,Northern Boarder,2894,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1073,2000,Northern Boarder,2894,30.197074783,41.8171186952,2016,No. of Accidents,13196
1074,2005,Northern Boarder,1804,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1075,2005,Northern Boarder,1804,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1076,2005,Northern Boarder,1804,30.197074783,41.8171186952,2017,No. of Accidents,11540
1077,2005,Northern Boarder,1804,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1078,2005,Northern Boarder,1804,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1079,2005,Northern Boarder,1804,30.197074783,41.8171186952,2016,No. of Accidents,13196
1080,2016,Northern Boarder,4958,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1081,2016,Northern Boarder,4958,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1082,2016,Northern Boarder,4958,30.197074783,41.8171186952,2017,No. of Accidents,11540
1083,2016,Northern Boarder,4958,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1084,2016,Northern Boarder,4958,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1085,2016,Northern Boarder,4958,30.197074783,41.8171186952,2016,No. of Accidents,13196
1086,2011,Northern Boarder,4314,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1087,2011,Northern Boarder,4314,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1088,2011,Northern Boarder,4314,30.197074783,41.8171186952,2017,No. of Accidents,11540
1089,2011,Northern Boarder,4314,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1090,2011,Northern Boarder,4314,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1091,2011,Northern Boarder,4314,30.197074783,41.8171186952,2016,No. of Accidents,13196
1092,1999,Northern Boarder,2311,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1093,1999,Northern Boarder,2311,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1094,1999,Northern Boarder,2311,30.197074783,41.8171186952,2017,No. of Accidents,11540
1095,1999,Northern Boarder,2311,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1096,1999,Northern Boarder,2311,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1097,1999,Northern Boarder,2311,30.197074783,41.8171186952,2016,No. of Accidents,13196
1098,1998,Northern Boarder,2014,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1099,1998,Northern Boarder,2014,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1100,1998,Northern Boarder,2014,30.197074783,41.8171186952,2017,No. of Accidents,11540
1101,1998,Northern Boarder,2014,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1102,1998,Northern Boarder,2014,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1103,1998,Northern Boarder,2014,30.197074783,41.8171186952,2016,No. of Accidents,13196
1104,2001,Northern Boarder,2971,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1105,2001,Northern Boarder,2971,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1106,2001,Northern Boarder,2971,30.197074783,41.8171186952,2017,No. of Accidents,11540
1107,2001,Northern Boarder,2971,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1108,2001,Northern Boarder,2971,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1109,2001,Northern Boarder,2971,30.197074783,41.8171186952,2016,No. of Accidents,13196
1110,2006,Northern Boarder,2573,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1111,2006,Northern Boarder,2573,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1112,2006,Northern Boarder,2573,30.197074783,41.8171186952,2017,No. of Accidents,11540
1113,2006,Northern Boarder,2573,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1114,2006,Northern Boarder,2573,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1115,2006,Northern Boarder,2573,30.197074783,41.8171186952,2016,No. of Accidents,13196
1116,2004,Northern Boarder,1922,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1117,2004,Northern Boarder,1922,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1118,2004,Northern Boarder,1922,30.197074783,41.8171186952,2017,No. of Accidents,11540
1119,2004,Northern Boarder,1922,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1120,2004,Northern Boarder,1922,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1121,2004,Northern Boarder,1922,30.197074783,41.8171186952,2016,No. of Accidents,13196
1122,2010,Northern Boarder,3064,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1123,2010,Northern Boarder,3064,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1124,2010,Northern Boarder,3064,30.197074783,41.8171186952,2017,No. of Accidents,11540
1125,2010,Northern Boarder,3064,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1126,2010,Northern Boarder,3064,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1127,2010,Northern Boarder,3064,30.197074783,41.8171186952,2016,No. of Accidents,13196
1128,1996,Northern Boarder,1383,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1129,1996,Northern Boarder,1383,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1130,1996,Northern Boarder,1383,30.197074783,41.8171186952,2017,No. of Accidents,11540
1131,1996,Northern Boarder,1383,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1132,1996,Northern Boarder,1383,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1133,1996,Northern Boarder,1383,30.197074783,41.8171186952,2016,No. of Accidents,13196
1134,2002,Northern Boarder,2268,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1135,2002,Northern Boarder,2268,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1136,2002,Northern Boarder,2268,30.197074783,41.8171186952,2017,No. of Accidents,11540
1137,2002,Northern Boarder,2268,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1138,2002,Northern Boarder,2268,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1139,2002,Northern Boarder,2268,30.197074783,41.8171186952,2016,No. of Accidents,13196
1140,2009,Northern Boarder,3649,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1141,2009,Northern Boarder,3649,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1142,2009,Northern Boarder,3649,30.197074783,41.8171186952,2017,No. of Accidents,11540
1143,2009,Northern Boarder,3649,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1144,2009,Northern Boarder,3649,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1145,2009,Northern Boarder,3649,30.197074783,41.8171186952,2016,No. of Accidents,13196
1146,2003,Northern Boarder,1705,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1147,2003,Northern Boarder,1705,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1148,2003,Northern Boarder,1705,30.197074783,41.8171186952,2017,No. of Accidents,11540
1149,2003,Northern Boarder,1705,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1150,2003,Northern Boarder,1705,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1151,2003,Northern Boarder,1705,30.197074783,41.8171186952,2016,No. of Accidents,13196
1152,2015,Northern Boarder,3837,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1153,2015,Northern Boarder,3837,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1154,2015,Northern Boarder,3837,30.197074783,41.8171186952,2017,No. of Accidents,11540
1155,2015,Northern Boarder,3837,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1156,2015,Northern Boarder,3837,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1157,2015,Northern Boarder,3837,30.197074783,41.8171186952,2016,No. of Accidents,13196
1158,2014,Northern Boarder,5009,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1159,2014,Northern Boarder,5009,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1160,2014,Northern Boarder,5009,30.197074783,41.8171186952,2017,No. of Accidents,11540
1161,2014,Northern Boarder,5009,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1162,2014,Northern Boarder,5009,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1163,2014,Northern Boarder,5009,30.197074783,41.8171186952,2016,No. of Accidents,13196
1164,2013,Northern Boarder,3921,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1165,2013,Northern Boarder,3921,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1166,2013,Northern Boarder,3921,30.197074783,41.8171186952,2017,No. of Accidents,11540
1167,2013,Northern Boarder,3921,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1168,2013,Northern Boarder,3921,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1169,2013,Northern Boarder,3921,30.197074783,41.8171186952,2016,No. of Accidents,13196
1170,1995,Northern Boarder,1318,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1171,1995,Northern Boarder,1318,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1172,1995,Northern Boarder,1318,30.197074783,41.8171186952,2017,No. of Accidents,11540
1173,1995,Northern Boarder,1318,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1174,1995,Northern Boarder,1318,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1175,1995,Northern Boarder,1318,30.197074783,41.8171186952,2016,No. of Accidents,13196
1176,1994,Northern Boarder,1457,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1177,1994,Northern Boarder,1457,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1178,1994,Northern Boarder,1457,30.197074783,41.8171186952,2017,No. of Accidents,11540
1179,1994,Northern Boarder,1457,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1180,1994,Northern Boarder,1457,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1181,1994,Northern Boarder,1457,30.197074783,41.8171186952,2016,No. of Accidents,13196
1182,1997,Northern Boarder,1531,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1183,1997,Northern Boarder,1531,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1184,1997,Northern Boarder,1531,30.197074783,41.8171186952,2017,No. of Accidents,11540
1185,1997,Northern Boarder,1531,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1186,1997,Northern Boarder,1531,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1187,1997,Northern Boarder,1531,30.197074783,41.8171186952,2016,No. of Accidents,13196
1188,2007,Northern Boarder,3479,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1189,2007,Northern Boarder,3479,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1190,2007,Northern Boarder,3479,30.197074783,41.8171186952,2017,No. of Accidents,11540
1191,2007,Northern Boarder,3479,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1192,2007,Northern Boarder,3479,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1193,2007,Northern Boarder,3479,30.197074783,41.8171186952,2016,No. of Accidents,13196
1194,2008,Northern Boarder,3519,30.197074783,41.8171186952,2016,No. of Casualties - Dead,193
1195,2008,Northern Boarder,3519,30.197074783,41.8171186952,2016,No. of Casualties - Injured,631
1196,2008,Northern Boarder,3519,30.197074783,41.8171186952,2017,No. of Accidents,11540
1197,2008,Northern Boarder,3519,30.197074783,41.8171186952,2017,No. of Casualties - Dead,112
1198,2008,Northern Boarder,3519,30.197074783,41.8171186952,2017,No. of Casualties - Injured,374
1199,2008,Northern Boarder,3519,30.197074783,41.8171186952,2016,No. of Accidents,13196
1200,2010,Jazan,12270,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1201,2010,Jazan,12270,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1202,2010,Jazan,12270,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1203,2010,Jazan,12270,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1204,2010,Jazan,12270,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1205,2010,Jazan,12270,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1206,1993,Jazan,6009,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1207,1993,Jazan,6009,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1208,1993,Jazan,6009,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1209,1993,Jazan,6009,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1210,1993,Jazan,6009,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1211,1993,Jazan,6009,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1212,1997,Jazan,5695,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1213,1997,Jazan,5695,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1214,1997,Jazan,5695,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1215,1997,Jazan,5695,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1216,1997,Jazan,5695,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1217,1997,Jazan,5695,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1218,2000,Jazan,5678,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1219,2000,Jazan,5678,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1220,2000,Jazan,5678,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1221,2000,Jazan,5678,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1222,2000,Jazan,5678,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1223,2000,Jazan,5678,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1224,2001,Jazan,10631,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1225,2001,Jazan,10631,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1226,2001,Jazan,10631,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1227,2001,Jazan,10631,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1228,2001,Jazan,10631,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1229,2001,Jazan,10631,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1230,2008,Jazan,11346,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1231,2008,Jazan,11346,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1232,2008,Jazan,11346,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1233,2008,Jazan,11346,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1234,2008,Jazan,11346,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1235,2008,Jazan,11346,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1236,2014,Jazan,15621,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1237,2014,Jazan,15621,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1238,2014,Jazan,15621,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1239,2014,Jazan,15621,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1240,2014,Jazan,15621,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1241,2014,Jazan,15621,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1242,2011,Jazan,10946,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1243,2011,Jazan,10946,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1244,2011,Jazan,10946,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1245,2011,Jazan,10946,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1246,2011,Jazan,10946,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1247,2011,Jazan,10946,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1248,1994,Jazan,3826,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1249,1994,Jazan,3826,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1250,1994,Jazan,3826,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1251,1994,Jazan,3826,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1252,1994,Jazan,3826,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1253,1994,Jazan,3826,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1254,1999,Jazan,4792,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1255,1999,Jazan,4792,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1256,1999,Jazan,4792,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1257,1999,Jazan,4792,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1258,1999,Jazan,4792,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1259,1999,Jazan,4792,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1260,2009,Jazan,9437,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1261,2009,Jazan,9437,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1262,2009,Jazan,9437,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1263,2009,Jazan,9437,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1264,2009,Jazan,9437,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1265,2009,Jazan,9437,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1266,2015,Jazan,13931,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1267,2015,Jazan,13931,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1268,2015,Jazan,13931,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1269,2015,Jazan,13931,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1270,2015,Jazan,13931,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1271,2015,Jazan,13931,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1272,2013,Jazan,14175,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1273,2013,Jazan,14175,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1274,2013,Jazan,14175,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1275,2013,Jazan,14175,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1276,2013,Jazan,14175,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1277,2013,Jazan,14175,17.2072313962,42.6525807422,2016,No. of Accidents,25873
1278,2007,Jazan,12634,17.2072313962,42.6525807422,2017,No. of Accidents,22161
1279,2007,Jazan,12634,17.2072313962,42.6525807422,2016,No. of Casualties - Dead,514
1280,2007,Jazan,12634,17.2072313962,42.6525807422,2017,No. of Casualties - Dead,466
1281,2007,Jazan,12634,17.2072313962,42.6525807422,2017,No. of Casualties - Injured,2207
1282,2007,Jazan,12634,17.2072313962,42.6525807422,2016,No. of Casualties - Injured,2259
1283,2007,Jazan,12634,17.2072313962,42.6525807422,2016,No. of Accidents,25873
